0	2.5	2.5	
2e-10	2.45882	2.42191	
4e-10	2.42238	2.35299	
6e-10	2.39056	2.29184	
8e-10	2.3633	2.23718	
1e-09	2.33657	2.18866	
1.2e-09	2.31036	2.14594	
1.4e-09	2.28467	2.10868	
1.6e-09	2.25948	2.07656	
1.8e-09	2.23478	2.04928	
2e-09	2.21057	2.02654	
2.2e-09	2.18683	2.00809	
2.4e-09	2.16356	1.99366	
2.6e-09	2.14075	1.98305	
2.8e-09	2.11838	1.97606	
3e-09	2.09645	1.97264	
3.2e-09	2.07495	1.97689	
3.4e-09	2.05387	1.98069	
3.6e-09	2.03321	1.98273	
3.8e-09	2.01295	1.98839	
4e-09	1.99309	1.99663	
4.2e-09	1.97362	2.00711	
4.4e-09	1.95453	2.01963	
4.6e-09	1.93581	2.03399	
4.8e-09	1.91746	2.05004	
5e-09	1.89947	2.06762	
5.2e-09	1.88183	2.0866	
5.4e-09	1.86454	2.10684	
5.6e-09	1.84759	2.12824	
5.8e-09	1.83097	2.15066	
6e-09	1.81468	2.17401	
6.2e-09	1.7987	2.19819	
6.4e-09	1.78304	2.22309	
6.6e-09	1.76769	2.24863	
6.8e-09	1.75264	2.27471	
7e-09	1.73788	2.30127	
7.2e-09	1.72341	2.32822	
7.4e-09	1.70923	2.35549	
7.6e-09	1.69532	2.38302	
7.8e-09	1.68169	2.41074	
8e-09	1.66832	2.43859	
8.2e-09	1.65522	2.46652	
8.4e-09	1.64237	2.49448	
8.6e-09	1.62977	2.52242	
8.8e-09	1.61742	2.55029	
9e-09	1.60532	2.57807	
9.2e-09	1.59345	2.6057	
9.4e-09	1.58181	2.63317	
9.6e-09	1.57041	2.66044	
9.8e-09	1.55922	2.68748	
1e-08	1.54433	2.71435	
1.02e-08	1.52582	2.74103	
1.04e-08	1.50374	2.7675	
1.06e-08	1.47818	2.79373	
1.08e-08	1.4492	2.81967	
1.1e-08	1.42078	2.84527	
1.12e-08	1.39292	2.87052	
1.14e-08	1.36561	2.89541	
1.16e-08	1.33883	2.91995	
1.18e-08	1.31258	2.94413	
1.2e-08	1.28684	2.96796	
1.22e-08	1.26161	2.99143	
1.24e-08	1.23687	3.01457	
1.26e-08	1.21262	3.03737	
1.28e-08	1.18884	3.05983	
1.3e-08	1.16553	3.08196	
1.32e-08	1.14268	3.10376	
1.34e-08	1.12028	3.12525	
1.36e-08	1.09831	3.14641	
1.38e-08	1.07677	3.16726	
1.4e-08	1.05566	3.1878	
1.42e-08	1.03496	3.20803	
1.44e-08	1.01467	3.22796	
1.46e-08	0.994772	3.2476	
1.48e-08	0.975267	3.26693	
1.5e-08	0.956144	3.28598	
1.52e-08	0.937396	3.30474	
1.54e-08	0.919016	3.32321	
1.56e-08	0.900996	3.3414	
1.58e-08	0.883329	3.35932	
1.6e-08	0.866009	3.37696	
1.62e-08	0.849029	3.39433	
1.64e-08	0.832381	3.41144	
1.66e-08	0.81606	3.42828	
1.68e-08	0.800059	3.44486	
1.7e-08	0.784371	3.46118	
1.72e-08	0.768991	3.47724	
1.74e-08	0.753913	3.49306	
1.76e-08	0.73913	3.50862	
1.78e-08	0.724638	3.52394	
1.8e-08	0.710429	3.53902	
1.82e-08	0.696499	3.55385	
1.84e-08	0.682842	3.56845	
1.86e-08	0.669453	3.58281	
1.88e-08	0.656327	3.59694	
1.9e-08	0.643458	3.61085	
1.92e-08	0.630841	3.62452	
1.94e-08	0.618471	3.63797	
1.96e-08	0.606344	3.65119	
1.98e-08	0.594455	3.6642	
2e-08	0.586721	3.67699	
2.02e-08	0.58306	3.68956	
2.04e-08	0.583392	3.70192	
2.06e-08	0.587639	3.71407	
2.08e-08	0.595725	3.72601	
2.1e-08	0.603652	3.73774	
2.12e-08	0.611423	3.74927	
2.14e-08	0.619042	3.7606	
2.16e-08	0.626512	3.77172	
2.18e-08	0.633835	3.78265	
2.2e-08	0.641015	3.79338	
2.22e-08	0.648054	3.80391	
2.24e-08	0.654955	3.81425	
2.26e-08	0.66172	3.8244	
2.28e-08	0.668353	3.83436	
2.3e-08	0.674856	3.84413	
2.32e-08	0.681232	3.85372	
2.34e-08	0.687482	3.86312	
2.36e-08	0.69361	3.87233	
2.38e-08	0.699617	3.88137	
2.4e-08	0.705507	3.89022	
2.42e-08	0.711282	3.89889	
2.44e-08	0.716943	3.90739	
2.46e-08	0.722493	3.91571	
2.48e-08	0.727934	3.92386	
2.5e-08	0.733269	3.93183	
2.52e-08	0.738499	3.93963	
2.54e-08	0.743626	3.94726	
2.56e-08	0.748653	3.95472	
2.58e-08	0.753582	3.96201	
2.6e-08	0.758413	3.96913	
2.62e-08	0.76315	3.97609	
2.64e-08	0.767794	3.98288	
2.66e-08	0.772348	3.9895	
2.68e-08	0.776811	3.99596	
2.7e-08	0.781188	4.00226	
2.72e-08	0.785478	4.0084	
2.74e-08	0.789684	4.01438	
2.76e-08	0.793808	4.0202	
2.78e-08	0.797851	4.02586	
2.8e-08	0.801815	4.03137	
2.82e-08	0.805701	4.03672	
2.84e-08	0.809511	4.04191	
2.86e-08	0.813246	4.04695	
2.88e-08	0.816908	4.05184	
2.9e-08	0.820498	4.05657	
2.92e-08	0.824017	4.06116	
2.94e-08	0.827468	4.06559	
2.96e-08	0.830851	4.06988	
2.98e-08	0.834168	4.07402	
3e-08	0.833498	4.07802	
3.02e-08	0.828919	4.08187	
3.04e-08	0.820509	4.08558	
3.06e-08	0.808342	4.08915	
3.08e-08	0.792492	4.09258	
3.1e-08	0.776953	4.09587	
3.12e-08	0.761719	4.09902	
3.14e-08	0.746783	4.10205	
3.16e-08	0.73214	4.10494	
3.18e-08	0.717785	4.1077	
3.2e-08	0.70371	4.11034	
3.22e-08	0.689912	4.11285	
3.24e-08	0.676385	4.11524	
3.26e-08	0.663122	4.11752	
3.28e-08	0.65012	4.11967	
3.3e-08	0.637372	4.12172	
3.32e-08	0.624875	4.12365	
3.34e-08	0.612622	4.12548	
3.36e-08	0.60061	4.12721	
3.38e-08	0.588833	4.12884	
3.4e-08	0.577288	4.13037	
3.42e-08	0.565968	4.13181	
3.44e-08	0.554871	4.13316	
3.46e-08	0.543991	4.13443	
3.48e-08	0.533325	4.13561	
3.5e-08	0.522867	4.13672	
3.52e-08	0.512615	4.13776	
3.54e-08	0.502564	4.13872	
3.56e-08	0.49271	4.13962	
3.58e-08	0.483049	4.14046	
3.6e-08	0.473577	4.14123	
3.62e-08	0.464291	4.14196	
3.64e-08	0.455187	4.14263	
3.66e-08	0.446262	4.14325	
3.68e-08	0.437512	4.14382	
3.7e-08	0.428933	4.14435	
3.72e-08	0.420523	4.14484	
3.74e-08	0.412277	4.14529	
3.76e-08	0.404193	4.14571	
3.78e-08	0.396268	4.1461	
3.8e-08	0.388498	4.14645	
3.82e-08	0.38088	4.14678	
3.84e-08	0.373412	4.14708	
3.86e-08	0.36609	4.14735	
3.88e-08	0.358912	4.14761	
3.9e-08	0.351875	4.14784	
3.92e-08	0.344975	4.14806	
3.94e-08	0.338211	4.14825	
3.96e-08	0.331579	4.14843	
3.98e-08	0.325078	4.1486	
4e-08	0.322625	4.14875	
4.02e-08	0.324142	4.14889	
4.04e-08	0.329551	4.14902	
4.06e-08	0.338776	4.14913	
4.08e-08	0.351741	4.14924	
4.1e-08	0.364452	4.14934	
4.12e-08	0.376914	4.14943	
4.14e-08	0.389131	4.14951	
4.16e-08	0.401109	4.14959	
4.18e-08	0.412852	4.14966	
4.2e-08	0.424365	4.14972	
4.22e-08	0.435652	4.14978	
4.24e-08	0.446717	4.14983	
4.26e-08	0.457566	4.14988	
4.28e-08	0.468202	4.14992	
4.3e-08	0.478629	4.14996	
4.32e-08	0.488852	4.15	
4.34e-08	0.498875	4.15003	
4.36e-08	0.508701	4.15006	
4.38e-08	0.518334	4.15009	
4.4e-08	0.527779	4.15012	
4.42e-08	0.537038	4.15014	
4.44e-08	0.546115	4.15016	
4.46e-08	0.555015	4.15018	
4.48e-08	0.56374	4.1502	
4.5e-08	0.572294	4.15022	
4.52e-08	0.580681	4.15023	
4.54e-08	0.588903	4.15025	
4.56e-08	0.596964	4.15026	
4.58e-08	0.604866	4.15027	
4.6e-08	0.612614	4.15028	
4.62e-08	0.62021	4.15029	
4.64e-08	0.627657	4.1503	
4.66e-08	0.634957	4.15031	
4.68e-08	0.642115	4.15031	
4.7e-08	0.649132	4.15032	
4.72e-08	0.656012	4.15033	
4.74e-08	0.662757	4.15033	
4.76e-08	0.66937	4.15034	
4.78e-08	0.675853	4.15034	
4.8e-08	0.682208	4.15035	
4.82e-08	0.68844	4.15035	
4.84e-08	0.694549	4.15035	
4.86e-08	0.700538	4.15036	
4.88e-08	0.70641	4.15036	
4.9e-08	0.712166	4.15036	
4.92e-08	0.71781	4.15037	
4.94e-08	0.723343	4.15037	
4.96e-08	0.728768	4.15037	
4.98e-08	0.734086	4.15037	
5e-08	0.735379	4.15037	
5.02e-08	0.732724	4.15037	
5.04e-08	0.7262	4.15038	
5.06e-08	0.715883	4.15038	
5.08e-08	0.701846	4.15038	
5.1e-08	0.688084	4.15038	
5.12e-08	0.674592	4.15038	
5.14e-08	0.661365	4.15038	
5.16e-08	0.648397	4.15038	
5.18e-08	0.635683	4.15038	
5.2e-08	0.623219	4.15038	
5.22e-08	0.610999	4.15038	
5.24e-08	0.599018	4.15039	
5.26e-08	0.587273	4.15039	
5.28e-08	0.575758	4.15039	
5.3e-08	0.564469	4.15039	
5.32e-08	0.5534	4.15039	
5.34e-08	0.54255	4.15039	
5.36e-08	0.531911	4.15039	
5.38e-08	0.521482	4.15039	
5.4e-08	0.511257	4.15039	
5.42e-08	0.501232	4.15039	
5.44e-08	0.491404	4.15039	
5.46e-08	0.481768	4.15039	
5.48e-08	0.472322	4.15039	
5.5e-08	0.463061	4.15039	
5.52e-08	0.453981	4.15039	
5.54e-08	0.44508	4.15039	
5.56e-08	0.436353	4.15039	
5.58e-08	0.427797	4.15039	
5.6e-08	0.419408	4.15039	
5.62e-08	0.411185	4.15039	
5.64e-08	0.403122	4.15039	
5.66e-08	0.395218	4.15039	
5.68e-08	0.387469	4.15039	
5.7e-08	0.379871	4.15039	
5.72e-08	0.372423	4.15039	
5.74e-08	0.36512	4.15039	
5.76e-08	0.357961	4.15039	
5.78e-08	0.350942	4.15039	
5.8e-08	0.344061	4.15039	
5.82e-08	0.337315	4.15039	
5.84e-08	0.330701	4.15039	
5.86e-08	0.324216	4.15039	
5.88e-08	0.317859	4.15039	
5.9e-08	0.311627	4.15039	
5.92e-08	0.305516	4.15039	
5.94e-08	0.299526	4.15039	
5.96e-08	0.293653	4.15039	
5.98e-08	0.287895	4.15039	
6e-08	0.286171	4.15039	
6.02e-08	0.288403	4.15039	
6.04e-08	0.294513	4.15039	
6.06e-08	0.304425	4.15039	
6.08e-08	0.318063	4.15039	
6.1e-08	0.331435	4.15039	
6.12e-08	0.344544	4.15039	
6.14e-08	0.357396	4.15039	
6.16e-08	0.369996	4.15039	
6.18e-08	0.382349	4.15039	
6.2e-08	0.39446	4.15039	
6.22e-08	0.406333	4.15039	
6.24e-08	0.417974	4.15039	
6.26e-08	0.429386	4.15039	
6.28e-08	0.440574	4.15039	
6.3e-08	0.451544	4.15039	
