0	2.5	2.5	
2e-10	2.45644	2.37773	
4e-10	2.41769	2.27204	
6e-10	2.38368	2.18046	
8e-10	2.3543	2.10077	
1e-09	2.32748	2.03128	
1.2e-09	2.3012	1.97105	
1.4e-09	2.27543	1.9195	
1.6e-09	2.25017	1.87608	
1.8e-09	2.22542	1.84024	
2e-09	2.20115	1.8115	
2.2e-09	2.17737	1.78937	
2.4e-09	2.15405	1.77341	
2.6e-09	2.1312	1.76318	
2.8e-09	2.1088	1.75828	
3e-09	2.08684	1.75833	
3.2e-09	2.06532	1.76295	
3.4e-09	2.04423	1.7718	
3.6e-09	2.02355	1.78455	
3.8e-09	2.00328	1.8009	
4e-09	1.98341	1.82054	
4.2e-09	1.96394	1.84321	
4.4e-09	1.94485	1.86863	
4.6e-09	1.92614	1.89656	
4.8e-09	1.9078	1.92676	
5e-09	1.88983	1.95902	
5.2e-09	1.87221	1.99311	
5.4e-09	1.85493	2.02885	
5.6e-09	1.83801	2.06605	
5.8e-09	1.82141	2.10453	
6e-09	1.80515	2.14412	
6.2e-09	1.7892	2.18467	
6.4e-09	1.77357	2.22604	
6.6e-09	1.75826	2.26807	
6.8e-09	1.74324	2.31065	
7e-09	1.72852	2.35365	
7.2e-09	1.7141	2.39696	
7.4e-09	1.69996	2.44048	
7.6e-09	1.6861	2.48409	
7.8e-09	1.67251	2.52772	
8e-09	1.65919	2.57127	
8.2e-09	1.64614	2.61467	
8.4e-09	1.63334	2.65785	
8.6e-09	1.6208	2.70073	
8.8e-09	1.60851	2.74327	
9e-09	1.59646	2.7854	
9.2e-09	1.58465	2.82709	
9.4e-09	1.57307	2.86828	
9.6e-09	1.56172	2.90895	
9.8e-09	1.5506	2.94907	
1e-08	1.53772	2.98861	
1.02e-08	1.52113	3.02762	
1.04e-08	1.50091	3.06608	
1.06e-08	1.47713	3.10398	
1.08e-08	1.44986	3.14129	
1.1e-08	1.42115	3.17797	
1.12e-08	1.39301	3.21398	
1.14e-08	1.36542	3.24932	
1.16e-08	1.33838	3.28397	
1.18e-08	1.31188	3.31794	
1.2e-08	1.2859	3.35124	
1.22e-08	1.26044	3.38389	
1.24e-08	1.23548	3.41589	
1.26e-08	1.21102	3.44726	
1.28e-08	1.18704	3.478	
1.3e-08	1.16353	3.50814	
1.32e-08	1.14049	3.53768	
1.34e-08	1.11791	3.56664	
1.36e-08	1.09577	3.59502	
1.38e-08	1.07407	3.62285	
1.4e-08	1.0528	3.65012	
1.42e-08	1.03195	3.67685	
1.44e-08	1.01152	3.70305	
1.46e-08	0.99149	3.72873	
1.48e-08	0.971856	3.7539	
1.5e-08	0.952612	3.77858	
1.52e-08	0.933748	3.80277	
1.54e-08	0.915258	3.82647	
1.56e-08	0.897134	3.84971	
1.58e-08	0.879369	3.87249	
1.6e-08	0.861956	3.89482	
1.62e-08	0.844887	3.9167	
1.64e-08	0.828157	3.93815	
1.66e-08	0.811758	3.95918	
1.68e-08	0.795683	3.97979	
1.7e-08	0.779927	3.99999	
1.72e-08	0.764483	4.01979	
1.74e-08	0.749345	4.0392	
1.76e-08	0.734506	4.05823	
1.78e-08	0.719962	4.07688	
1.8e-08	0.705705	4.09516	
1.82e-08	0.691731	4.11308	
1.84e-08	0.678033	4.13064	
1.86e-08	0.664607	4.14785	
1.88e-08	0.651446	4.16473	
1.9e-08	0.638546	4.18127	
1.92e-08	0.625902	4.19748	
1.94e-08	0.613508	4.21337	
1.96e-08	0.601359	4.22895	
1.98e-08	0.589451	4.24422	
2e-08	0.579759	4.25918	
2.02e-08	0.574219	4.27385	
2.04e-08	0.572749	4.28823	
2.06e-08	0.575269	4.30233	
2.08e-08	0.581699	4.31614	
2.1e-08	0.589983	4.32968	
2.12e-08	0.598102	4.34296	
2.14e-08	0.60606	4.35597	
2.16e-08	0.613861	4.36872	
2.18e-08	0.621507	4.38122	
2.2e-08	0.629002	4.39347	
2.22e-08	0.636349	4.40548	
2.24e-08	0.64355	4.41726	
2.26e-08	0.650608	4.4288	
2.28e-08	0.657527	4.44011	
2.3e-08	0.664308	4.45119	
2.32e-08	0.670956	4.46206	
2.34e-08	0.677472	4.47271	
2.36e-08	0.683858	4.48316	
2.38e-08	0.690118	4.49339	
2.4e-08	0.696255	4.50342	
2.42e-08	0.702269	4.51326	
2.44e-08	0.708165	4.52289	
2.46e-08	0.713944	4.53234	
2.48e-08	0.719609	4.5416	
2.5e-08	0.725161	4.55068	
2.52e-08	0.730603	4.55958	
2.54e-08	0.735938	4.5683	
2.56e-08	0.741167	4.57685	
2.58e-08	0.746292	4.58523	
2.6e-08	0.751316	4.59344	
2.62e-08	0.75624	4.60149	
2.64e-08	0.761067	4.60938	
2.66e-08	0.765799	4.61712	
2.68e-08	0.770436	4.6247	
2.7e-08	0.774982	4.63213	
2.72e-08	0.779438	4.63941	
2.74e-08	0.783806	4.64655	
2.76e-08	0.788087	4.65355	
2.78e-08	0.792283	4.66041	
2.8e-08	0.796396	4.66714	
2.82e-08	0.800428	4.67373	
2.84e-08	0.80438	4.68019	
2.86e-08	0.808254	4.68652	
2.88e-08	0.81205	4.69273	
2.9e-08	0.815772	4.69882	
2.92e-08	0.81942	4.70478	
2.94e-08	0.822996	4.71063	
2.96e-08	0.826501	4.71636	
2.98e-08	0.829937	4.72197	
3e-08	0.831324	4.72748	
3.02e-08	0.828724	4.73287	
3.04e-08	0.822214	4.73816	
3.06e-08	0.811873	4.74335	
3.08e-08	0.797777	4.74843	
3.1e-08	0.781979	4.75341	
3.12e-08	0.766495	4.7583	
3.14e-08	0.751317	4.76308	
3.16e-08	0.736439	4.76777	
3.18e-08	0.721856	4.77237	
3.2e-08	0.707562	4.77688	
3.22e-08	0.693551	4.7813	
